"id","customer_id","order_no","order_type","item_name","quantity","price","profit","cost","created_at"
"3250","85","20200108031354","Mobile","AAA02","5","75000","11500","63500","2020-01-08 15:13:54"
"3251","79","20200108015713","Shop","AAA04","7","56000","2800","53200","2020-01-08 13:57:13"
"3252","39","20200108121558","PC","AAA04","9","72000","3600","68400","2020-01-08 12:15:58"
"3253","84","20200108110941","Shop","AAA03","1","17000","3000","14000","2020-01-08 11:09:41"
"3254","93","20200108094827","Shop","AAA04","3","24000","1200","22800","2020-01-08 09:48:27"
"3255","56","20200108090544","Mobile","AAA05","12","720000","240000","480000","2020-01-08 09:05:44"
"3256","70","20200108063212","Shop","AAA05","8","480000","160000","320000","2020-01-08 06:32:12"
"3257","94","20200107075314","PC","AAA01","15","150000","30000","120000","2020-01-07 19:53:14"
"3258","74","20200107024620","Mobile","AAA05","5","300000","100000","200000","2020-01-07 14:46:20"
"3259","45","20200107015557","PC","AAA04","1","8000","400","7600","2020-01-07 13:55:57"
"3260","36","20200107124442","Shop","AAA02","14","210000","32200","177800","2020-01-07 12:44:42"
"3261","34","20200107114220","Mobile","AAA05","6","360000","120000","240000","2020-01-07 11:42:20"
"3262","83","20200107102102","Mobile","AAA03","16","272000","48000","224000","2020-01-07 10:21:02"
"3263","10","20200107085344","Shop","AAA05","14","840000","280000","560000","2020-01-07 08:53:44"
"3264","33","20200107074518","PC","AAA03","3","51000","9000","42000","2020-01-07 07:45:18"
"3265","96","20200106095254","Mobile","AAA01","3","30000","6000","24000","2020-01-06 21:52:54"
"3266","81","20200106081656","Shop","AAA05","1","60000","20000","40000","2020-01-06 20:16:56"
"3267","79","20200106061415","PC","AAA01","5","50000","10000","40000","2020-01-06 18:14:15"
"3268","38","20200106121346","Shop","AAA02","5","75000","11500","63500","2020-01-06 12:13:46"
"3269","80","20200106094647","Shop","AAA04","8","64000","3200","60800","2020-01-06 09:46:47"
"3270","4","20200104043042","PC","AAA04","3","24000","1200","22800","2020-01-04 16:30:42"
"3271","41","20200102113159","Shop","AAA02","10","150000","23000","127000","2020-01-02 23:31:59"
"3272","80","20200102044832","Mobile","AAA01","11","110000","22000","88000","2020-01-02 04:48:32"
"3273","62","20200101025039","Shop","AAA05","14","840000","280000","560000","2020-01-01 14:50:39"
"3274","72","20200101125900","Mobile","AAA01","4","40000","8000","32000","2020-01-01 12:59:00"
"3275","20","20200101114434","Mobile","AAA05","4","240000","80000","160000","2020-01-01 11:44:34"
"3276","97","20200101072941","PC","AAA03","12","204000","36000","168000","2020-01-01 07:29:41"
"3277","87","20191231050404","PC","AAA01","8","80000","16000","64000","2019-12-31 17:04:04"
"3278","37","20191231035107","Mobile","AAA01","4","40000","8000","32000","2019-12-31 15:51:07"
"3279","87","20191231023903","Mobile","AAA01","2","20000","4000","16000","2019-12-31 14:39:03"
"3280","55","20191231125706","Mobile","AAA05","12","720000","240000","480000","2019-12-31 12:57:06"
"3281","42","20191231111536","PC","AAA01","10","100000","20000","80000","2019-12-31 11:15:36"
"3282","92","20191231081802","PC","AAA04","10","80000","4000","76000","2019-12-31 08:18:02"
"3283","21","20191231074920","PC","AAA03","8","136000","24000","112000","2019-12-31 07:49:20"
"3284","98","20191231120020","Mobile","AAA03","1","17000","3000","14000","2019-12-31 00:00:20"
"3285","14","20191230050147","Mobile","AAA03","5","85000","15000","70000","2019-12-30 17:01:47"
"3286","14","20191230034825","Mobile","AAA04","10","80000","4000","76000","2019-12-30 15:48:25"
"3287","15","20191230023739","Mobile","AAA01","13","130000","26000","104000","2019-12-30 14:37:39"
"3288","3","20191230013512","PC","AAA03","10","170000","30000","140000","2019-12-30 13:35:12"
"3289","8","20191230113140","Mobile","AAA02","19","285000","43700","241300","2019-12-30 11:31:40"
"3290","93","20191230095647","Mobile","AAA03","7","119000","21000","98000","2019-12-30 09:56:47"
"3291","67","20191225082344","Mobile","AAA03","10","170000","30000","140000","2019-12-25 08:23:44"
"3292","76","20191225071133","Mobile","AAA01","4","40000","8000","32000","2019-12-25 07:11:33"
"3293","68","20191225014300","Mobile","AAA05","7","420000","140000","280000","2019-12-25 01:43:00"
"3294","40","20191224071050","Mobile","AAA04","1","8000","400","7600","2019-12-24 19:10:50"
"3295","46","20191224044453","Shop","AAA02","9","135000","20700","114300","2019-12-24 16:44:53"
"3296","80","20191224033550","Mobile","AAA02","6","90000","13800","76200","2019-12-24 15:35:50"
"3297","62","20191224022325","PC","AAA05","10","600000","200000","400000","2019-12-24 14:23:25"
"3298","56","20191224015424","Shop","AAA04","9","72000","3600","68400","2019-12-24 13:54:24"
"3299","57","20191224124346","Shop","AAA02","2","30000","4600","25400","2019-12-24 12:43:46"
"3300","82","20191224113251","PC","AAA02","2","30000","4600","25400","2019-12-24 11:32:51"
"3301","68","20191224102426","Shop","AAA03","1","17000","3000","14000","2019-12-24 10:24:26"
"3302","40","20191224093637","Shop","AAA05","7","420000","140000","280000","2019-12-24 09:36:37"
"3303","44","20191224084553","Mobile","AAA01","3","30000","6000","24000","2019-12-24 08:45:53"
"3304","14","20191224074249","Mobile","AAA01","3","30000","6000","24000","2019-12-24 07:42:49"
"3305","49","20191223062800","PC","AAA02","3","45000","6900","38100","2019-12-23 18:28:00"
"3306","79","20191223024513","Mobile","AAA04","6","48000","2400","45600","2019-12-23 14:45:13"
"3307","46","20191223012403","PC","AAA05","6","360000","120000","240000","2019-12-23 13:24:03"
"3308","97","20191223115705","PC","AAA03","1","17000","3000","14000","2019-12-23 11:57:05"
"3309","65","20191223104659","PC","AAA03","9","153000","27000","126000","2019-12-23 10:46:59"
"3310","75","20191223102402","Mobile","AAA05","1","60000","20000","40000","2019-12-23 10:24:02"
"3311","99","20191223085711","Shop","AAA05","1","60000","20000","40000","2019-12-23 08:57:11"
"3312","4","20191220021430","Shop","AAA05","3","180000","60000","120000","2019-12-20 02:14:30"
"3313","80","20191219023937","Mobile","AAA01","2","20000","4000","16000","2019-12-19 14:39:37"
"3314","10","20191219011849","Shop","AAA02","14","210000","32200","177800","2019-12-19 13:18:49"
"3315","73","20191219114412","PC","AAA04","8","64000","3200","60800","2019-12-19 11:44:12"
"3316","33","20191219101532","Mobile","AAA03","1","17000","3000","14000","2019-12-19 10:15:32"
"3317","3","20191219090303","PC","AAA04","7","56000","2800","53200","2019-12-19 09:03:03"
"3318","58","20191219074107","Shop","AAA03","5","85000","15000","70000","2019-12-19 07:41:07"
"3319","94","20191219122733","Mobile","AAA05","17","1020000","340000","680000","2019-12-19 00:27:33"
"3320","75","20191218014836","Shop","AAA01","4","40000","8000","32000","2019-12-18 13:48:36"
"3321","71","20191218120942","Shop","AAA04","2","16000","800","15200","2019-12-18 12:09:42"
"3322","37","20191218111108","PC","AAA02","11","165000","25300","139700","2019-12-18 11:11:08"
"3323","93","20191218093418","Mobile","AAA02","4","60000","9200","50800","2019-12-18 09:34:18"
"3324","65","20191218082526","Mobile","AAA04","7","56000","2800","53200","2019-12-18 08:25:26"
"3325","72","20191218081736","PC","AAA03","10","170000","30000","140000","2019-12-18 08:17:36"
"3326","22","20191218070012","Shop","AAA02","4","60000","9200","50800","2019-12-18 07:00:12"
"3327","97","20191217051902","Shop","AAA03","2","34000","6000","28000","2019-12-17 17:19:02"
"3328","98","20191217042214","PC","AAA04","3","24000","1200","22800","2019-12-17 16:22:14"
"3329","78","20191217025748","Mobile","AAA02","2","30000","4600","25400","2019-12-17 14:57:48"
"3330","29","20191217013822","PC","AAA04","15","120000","6000","114000","2019-12-17 13:38:22"
"3331","67","20191217122456","Mobile","AAA05","7","420000","140000","280000","2019-12-17 12:24:56"
"3332","73","20191217112454","Shop","AAA03","3","51000","9000","42000","2019-12-17 11:24:54"
"3333","46","20191217103058","Mobile","AAA02","7","105000","16100","88900","2019-12-17 10:30:58"
"3334","85","20191217082028","Shop","AAA05","6","360000","120000","240000","2019-12-17 08:20:28"
"3335","48","20191217072935","Shop","AAA05","9","540000","180000","360000","2019-12-17 07:29:35"
"3336","38","20191216102308","Mobile","AAA01","5","50000","10000","40000","2019-12-16 22:23:08"
"3337","36","20191216073248","Shop","AAA02","17","255000","39100","215900","2019-12-16 19:32:48"
"3338","32","20191216034004","Mobile","AAA04","5","40000","2000","38000","2019-12-16 15:40:04"
"3339","52","20191216023015","Shop","AAA05","1","60000","20000","40000","2019-12-16 14:30:15"
"3340","74","20191216093319","PC","AAA01","6","60000","12000","48000","2019-12-16 09:33:19"
"3341","20","20191214010503","Mobile","AAA05","4","240000","80000","160000","2019-12-14 13:05:03"
"3342","48","20191213110548","Shop","AAA05","1","60000","20000","40000","2019-12-13 23:05:48"
"3343","17","20191213111232","Mobile","AAA05","5","300000","100000","200000","2019-12-13 11:12:32"
"3344","51","20191213103445","Shop","AAA02","2","30000","4600","25400","2019-12-13 10:34:45"
"3345","18","20191213092051","Shop","AAA03","5","85000","15000","70000","2019-12-13 09:20:51"
"3346","25","20191213080016","Mobile","AAA01","12","120000","24000","96000","2019-12-13 08:00:16"
"3347","9","20191213063411","PC","AAA01","1","10000","2000","8000","2019-12-13 06:34:11"
"3348","21","20191213120225","PC","AAA02","3","45000","6900","38100","2019-12-13 00:02:25"
"3349","40","20191212061729","PC","AAA03","4","68000","12000","56000","2019-12-12 18:17:29"
"3350","67","20191212022940","PC","AAA05","9","540000","180000","360000","2019-12-12 14:29:40"
"3351","85","20191212012158","Shop","AAA05","12","720000","240000","480000","2019-12-12 13:21:58"
"3352","62","20191212121011","PC","AAA03","7","119000","21000","98000","2019-12-12 12:10:11"
"3353","2","20191212090849","Mobile","AAA02","4","60000","9200","50800","2019-12-12 09:08:49"
"3354","18","20191212075855","Mobile","AAA02","12","180000","27600","152400","2019-12-12 07:58:55"
"3355","49","20191211122241","PC","AAA01","16","160000","32000","128000","2019-12-11 12:22:41"
"3356","94","20191211111651","Mobile","AAA03","7","119000","21000","98000","2019-12-11 11:16:51"
"3357","43","20191211095846","Mobile","AAA04","18","144000","7200","136800","2019-12-11 09:58:46"
"3358","73","20191211090706","Mobile","AAA05","11","660000","220000","440000","2019-12-11 09:07:06"
"3359","28","20191211080427","PC","AAA02","8","120000","18400","101600","2019-12-11 08:04:27"
"3360","33","20191211063855","Shop","AAA04","2","16000","800","15200","2019-12-11 06:38:55"
"3361","80","20191210060525","PC","AAA03","7","119000","21000","98000","2019-12-10 18:05:25"
"3362","66","20191210023713","PC","AAA02","4","60000","9200","50800","2019-12-10 14:37:13"
"3363","66","20191210112528","Mobile","AAA02","6","90000","13800","76200","2019-12-10 11:25:28"
"3364","47","20191210104520","PC","AAA04","2","16000","800","15200","2019-12-10 10:45:20"
"3365","28","20191210085836","PC","AAA01","14","140000","28000","112000","2019-12-10 08:58:36"
"3366","37","20191209063609","Mobile","AAA01","5","50000","10000","40000","2019-12-09 18:36:09"
"3367","20","20191209041441","Mobile","AAA03","5","85000","15000","70000","2019-12-09 16:14:41"
"3368","21","20191209032421","Mobile","AAA02","4","60000","9200","50800","2019-12-09 15:24:21"
"3369","40","20191209123100","Shop","AAA02","9","135000","20700","114300","2019-12-09 12:31:00"
"3370","73","20191209110104","Mobile","AAA02","12","180000","27600","152400","2019-12-09 11:01:04"
"3371","48","20191209093953","Mobile","AAA05","5","300000","100000","200000","2019-12-09 09:39:53"
"3372","77","20191206085105","Shop","AAA05","1","60000","20000","40000","2019-12-06 08:51:05"
"3373","6","20191206071641","Shop","AAA01","5","50000","10000","40000","2019-12-06 07:16:41"
"3374","92","20191205080214","Shop","AAA05","6","360000","120000","240000","2019-12-05 20:02:14"
"3375","27","20191205053846","PC","AAA01","2","20000","4000","16000","2019-12-05 17:38:46"
"3376","12","20191205043340","Shop","AAA02","2","30000","4600","25400","2019-12-05 16:33:40"
"3377","22","20191205035852","Shop","AAA05","3","180000","60000","120000","2019-12-05 15:58:52"
"3378","25","20191205013819","PC","AAA02","6","90000","13800","76200","2019-12-05 13:38:19"
"3379","64","20191205122630","PC","AAA05","4","240000","80000","160000","2019-12-05 12:26:30"
"3380","61","20191205110522","Shop","AAA05","1","60000","20000","40000","2019-12-05 11:05:22"
"3381","8","20191205101323","PC","AAA04","5","40000","2000","38000","2019-12-05 10:13:23"
"3382","67","20191205083246","Shop","AAA01","14","140000","28000","112000","2019-12-05 08:32:46"
"3383","66","20191205072351","Mobile","AAA01","8","80000","16000","64000","2019-12-05 07:23:51"
"3384","11","20191204093423","Shop","AAA01","13","130000","26000","104000","2019-12-04 21:34:23"
"3385","44","20191204034654","Shop","AAA05","6","360000","120000","240000","2019-12-04 15:46:54"
"3386","61","20191204023630","Mobile","AAA01","5","50000","10000","40000","2019-12-04 14:36:30"
"3387","24","20191204013844","Mobile","AAA03","9","153000","27000","126000","2019-12-04 13:38:44"
"3388","94","20191204125612","PC","AAA01","12","120000","24000","96000","2019-12-04 12:56:12"
"3389","10","20191204111253","Mobile","AAA01","10","100000","20000","80000","2019-12-04 11:12:53"
"3390","65","20191204101346","Shop","AAA01","11","110000","22000","88000","2019-12-04 10:13:46"
"3391","82","20191204090027","Mobile","AAA04","5","40000","2000","38000","2019-12-04 09:00:27"
"3392","33","20191204084027","Mobile","AAA03","2","34000","6000","28000","2019-12-04 08:40:27"
"3393","8","20191204083626","Mobile","AAA02","4","60000","9200","50800","2019-12-04 08:36:26"
"3394","78","20191203033748","Shop","AAA01","11","110000","22000","88000","2019-12-03 15:37:48"
"3395","63","20191203020602","PC","AAA05","6","360000","120000","240000","2019-12-03 14:06:02"
"3396","34","20191203103406","PC","AAA02","1","15000","2300","12700","2019-12-03 10:34:06"
"3397","14","20191203091818","PC","AAA04","5","40000","2000","38000","2019-12-03 09:18:18"
"3398","91","20191203085119","Mobile","AAA02","1","15000","2300","12700","2019-12-03 08:51:19"
"3399","34","20191203074204","Mobile","AAA03","16","272000","48000","224000","2019-12-03 07:42:04"
"3400","81","20191202025610","PC","AAA01","2","20000","4000","16000","2019-12-02 14:56:10"
"3401","12","20191202114733","Mobile","AAA03","1","17000","3000","14000","2019-12-02 11:47:33"
"3402","18","20191202104432","Mobile","AAA01","5","50000","10000","40000","2019-12-02 10:44:32"
"3403","21","20191202091957","Shop","AAA05","3","180000","60000","120000","2019-12-02 09:19:57"
"3404","46","20191129050315","Shop","AAA05","11","660000","220000","440000","2019-11-29 05:03:15"
"3405","42","20191128044458","Mobile","AAA05","2","120000","40000","80000","2019-11-28 16:44:58"
"3406","45","20191128033359","PC","AAA04","1","8000","400","7600","2019-11-28 15:33:59"
"3407","36","20191128015245","PC","AAA03","12","204000","36000","168000","2019-11-28 13:52:45"
"3408","66","20191128124748","Mobile","AAA05","10","600000","200000","400000","2019-11-28 12:47:48"
"3409","5","20191128114624","Shop","AAA05","15","900000","300000","600000","2019-11-28 11:46:24"
"3410","19","20191128093816","Shop","AAA01","5","50000","10000","40000","2019-11-28 09:38:16"
"3411","25","20191128084629","Shop","AAA02","10","150000","23000","127000","2019-11-28 08:46:29"
"3412","54","20191128061733","Shop","AAA03","3","51000","9000","42000","2019-11-28 06:17:33"
"3413","83","20191127085125","PC","AAA04","7","56000","2800","53200","2019-11-27 20:51:25"
"3414","14","20191127044601","Mobile","AAA03","7","119000","21000","98000","2019-11-27 16:46:01"
"3415","8","20191127040000","PC","AAA01","8","80000","16000","64000","2019-11-27 16:00:00"
"3416","40","20191127021825","PC","AAA03","6","102000","18000","84000","2019-11-27 14:18:25"
"3417","42","20191127121322","PC","AAA01","14","140000","28000","112000","2019-11-27 12:13:22"
"3418","1","20191127112323","Mobile","AAA03","4","68000","12000","56000","2019-11-27 11:23:23"
"3419","11","20191127085810","Mobile","AAA03","7","119000","21000","98000","2019-11-27 08:58:10"
"3420","100","20191127072727","Mobile","AAA03","2","34000","6000","28000","2019-11-27 07:27:27"
"3421","13","20191127033845","PC","AAA03","4","68000","12000","56000","2019-11-27 03:38:45"
"3422","78","20191126031610","PC","AAA02","9","135000","20700","114300","2019-11-26 15:16:10"
"3423","15","20191126013438","Shop","AAA04","2","16000","800","15200","2019-11-26 13:34:38"
"3424","60","20191126114240","PC","AAA03","9","153000","27000","126000","2019-11-26 11:42:40"
"3425","13","20191126102302","PC","AAA02","3","45000","6900","38100","2019-11-26 10:23:02"
"3426","8","20191126085421","Shop","AAA05","11","660000","220000","440000","2019-11-26 08:54:21"
"3427","74","20191126074851","Mobile","AAA01","9","90000","18000","72000","2019-11-26 07:48:51"
"3428","29","20191125051342","PC","AAA04","5","40000","2000","38000","2019-11-25 17:13:42"
"3429","10","20191125040053","PC","AAA01","8","80000","16000","64000","2019-11-25 16:00:53"
"3430","71","20191125023142","Shop","AAA01","2","20000","4000","16000","2019-11-25 14:31:42"
"3431","57","20191125020253","Mobile","AAA04","4","32000","1600","30400","2019-11-25 14:02:53"
"3432","40","20191125125233","Shop","AAA03","11","187000","33000","154000","2019-11-25 12:52:33"
"3433","25","20191125101402","PC","AAA03","6","102000","18000","84000","2019-11-25 10:14:02"
"3434","11","20191125091221","Shop","AAA04","11","88000","4400","83600","2019-11-25 09:12:21"
"3435","35","20191122071359","Mobile","AAA02","2","30000","4600","25400","2019-11-22 19:13:59"
"3436","35","20191122051844","Mobile","AAA03","9","153000","27000","126000","2019-11-22 17:18:44"
"3437","38","20191122011217","PC","AAA02","13","195000","29900","165100","2019-11-22 13:12:17"
"3438","42","20191122112853","Mobile","AAA02","11","165000","25300","139700","2019-11-22 11:28:53"
"3439","28","20191122100709","PC","AAA03","11","187000","33000","154000","2019-11-22 10:07:09"
"3440","32","20191122092607","Mobile","AAA02","3","45000","6900","38100","2019-11-22 09:26:07"
"3441","10","20191122083917","Shop","AAA04","8","64000","3200","60800","2019-11-22 08:39:17"
"3442","2","20191122035557","Mobile","AAA02","1","15000","2300","12700","2019-11-22 03:55:57"
"3443","55","20191121062154","Shop","AAA04","8","64000","3200","60800","2019-11-21 18:21:54"
"3444","24","20191121012110","Mobile","AAA03","13","221000","39000","182000","2019-11-21 13:21:10"
"3445","51","20191121121628","Mobile","AAA04","10","80000","4000","76000","2019-11-21 12:16:28"
"3446","23","20191121113421","PC","AAA02","8","120000","18400","101600","2019-11-21 11:34:21"
"3447","54","20191121100046","Mobile","AAA03","11","187000","33000","154000","2019-11-21 10:00:46"
"3448","6","20191121083927","Mobile","AAA05","3","180000","60000","120000","2019-11-21 08:39:27"
"3449","47","20191121072941","PC","AAA02","12","180000","27600","152400","2019-11-21 07:29:41"
"3450","64","20191120101558","PC","AAA01","6","60000","12000","48000","2019-11-20 22:15:58"
"3451","7","20191120061844","Mobile","AAA02","6","90000","13800","76200","2019-11-20 18:18:44"
"3452","5","20191120123409","PC","AAA01","7","70000","14000","56000","2019-11-20 12:34:09"
"3453","97","20191120111743","Shop","AAA02","6","90000","13800","76200","2019-11-20 11:17:43"
"3454","68","20191120103311","Mobile","AAA01","10","100000","20000","80000","2019-11-20 10:33:11"
"3455","64","20191120093135","PC","AAA05","4","240000","80000","160000","2019-11-20 09:31:35"
"3456","14","20191120084317","PC","AAA05","6","360000","120000","240000","2019-11-20 08:43:17"
"3457","25","20191120073852","Shop","AAA05","8","480000","160000","320000","2019-11-20 07:38:52"
"3458","78","20191119022109","Mobile","AAA03","8","136000","24000","112000","2019-11-19 14:21:09"
"3459","34","20191119013313","PC","AAA01","8","80000","16000","64000","2019-11-19 13:33:13"
"3460","38","20191119121428","Shop","AAA05","7","420000","140000","280000","2019-11-19 12:14:28"
"3461","33","20191119104806","Shop","AAA04","4","32000","1600","30400","2019-11-19 10:48:06"
"3462","74","20191119091541","Mobile","AAA05","2","120000","40000","80000","2019-11-19 09:15:41"
"3463","97","20191119065157","Mobile","AAA02","4","60000","9200","50800","2019-11-19 06:51:57"
"3464","62","20191118071614","PC","AAA04","11","88000","4400","83600","2019-11-18 19:16:14"
"3465","88","20191118023527","PC","AAA03","1","17000","3000","14000","2019-11-18 14:35:27"
"3466","10","20191118123929","Shop","AAA02","8","120000","18400","101600","2019-11-18 12:39:29"
"3467","28","20191118120959","Mobile","AAA03","11","187000","33000","154000","2019-11-18 12:09:59"
"3468","89","20191118102312","Shop","AAA04","9","72000","3600","68400","2019-11-18 10:23:12"
"3469","68","20191118091013","Shop","AAA01","3","30000","6000","24000","2019-11-18 09:10:13"
"3470","3","20191114100410","Shop","AAA05","13","780000","260000","520000","2019-11-14 10:04:10"
"3471","38","20191114093048","Shop","AAA04","8","64000","3200","60800","2019-11-14 09:30:48"
"3472","70","20191114082038","Mobile","AAA01","21","210000","42000","168000","2019-11-14 08:20:38"
"3473","96","20191114071738","Mobile","AAA04","13","104000","5200","98800","2019-11-14 07:17:38"
"3474","52","20191113041737","PC","AAA05","1","60000","20000","40000","2019-11-13 16:17:37"
"3475","76","20191113023007","Shop","AAA03","5","85000","15000","70000","2019-11-13 14:30:07"
"3476","54","20191113123727","Mobile","AAA03","1","17000","3000","14000","2019-11-13 12:37:27"
"3477","3","20191113110206","Mobile","AAA02","12","180000","27600","152400","2019-11-13 11:02:06"
"3478","15","20191113094510","Shop","AAA03","19","323000","57000","266000","2019-11-13 09:45:10"
"3479","81","20191113083438","PC","AAA05","2","120000","40000","80000","2019-11-13 08:34:38"
"3480","45","20191113074725","Mobile","AAA03","7","119000","21000","98000","2019-11-13 07:47:25"
"3481","10","20191112110609","Shop","AAA02","9","135000","20700","114300","2019-11-12 11:06:09"
"3482","68","20191112085558","Mobile","AAA04","1","8000","400","7600","2019-11-12 08:55:58"
"3483","34","20191112071523","Shop","AAA03","10","170000","30000","140000","2019-11-12 07:15:23"
"3484","5","20191111031536","Shop","AAA05","10","600000","200000","400000","2019-11-11 15:15:36"
"3485","81","20191111123544","PC","AAA05","4","240000","80000","160000","2019-11-11 12:35:44"
"3486","50","20191111112652","Shop","AAA03","8","136000","24000","112000","2019-11-11 11:26:52"
"3487","46","20191111102437","Mobile","AAA05","8","480000","160000","320000","2019-11-11 10:24:37"
"3488","96","20191111093337","Shop","AAA03","3","51000","9000","42000","2019-11-11 09:33:37"
"3489","26","20191106015351","PC","AAA03","7","119000","21000","98000","2019-11-06 13:53:51"
"3490","78","20191106121921","PC","AAA01","4","40000","8000","32000","2019-11-06 12:19:21"
"3491","79","20191106103933","Shop","AAA02","15","225000","34500","190500","2019-11-06 10:39:33"
"3492","56","20191106075142","Shop","AAA03","6","102000","18000","84000","2019-11-06 07:51:42"
"3493","60","20191105034937","PC","AAA01","9","90000","18000","72000","2019-11-05 15:49:37"
"3494","96","20191105030459","Mobile","AAA04","15","120000","6000","114000","2019-11-05 15:04:59"
"3495","72","20191105014356","Shop","AAA04","7","56000","2800","53200","2019-11-05 13:43:56"
"3496","6","20191105124454","PC","AAA02","5","75000","11500","63500","2019-11-05 12:44:54"
"3497","27","20191105123834","Shop","AAA03","8","136000","24000","112000","2019-11-05 12:38:34"
"3498","16","20191105090612","PC","AAA01","13","130000","26000","104000","2019-11-05 09:06:12"
"3499","68","20191105081016","Shop","AAA05","3","180000","60000","120000","2019-11-05 08:10:16"
"3500","48","20191105071358","Mobile","AAA05","1","60000","20000","40000","2019-11-05 07:13:58"
"3501","10","20191104095004","Mobile","AAA05","14","840000","280000","560000","2019-11-04 21:50:04"
"3502","10","20191104063934","Shop","AAA03","17","289000","51000","238000","2019-11-04 18:39:34"
"3503","32","20191104113126","Mobile","AAA03","3","51000","9000","42000","2019-11-04 11:31:26"
"3504","18","20191104093002","Shop","AAA02","2","30000","4600","25400","2019-11-04 09:30:02"
"3505","14","20191101025904","Shop","AAA04","4","32000","1600","30400","2019-11-01 14:59:04"
"3506","15","20191101012408","PC","AAA03","15","255000","45000","210000","2019-11-01 13:24:08"
"3507","21","20191101123721","Mobile","AAA03","3","51000","9000","42000","2019-11-01 12:37:21"
"3508","6","20191101083447","Mobile","AAA04","4","32000","1600","30400","2019-11-01 08:34:47"
"3509","85","20191101071627","Shop","AAA01","19","190000","38000","152000","2019-11-01 07:16:27"
"3510","58","20191101125016","Mobile","AAA03","1","17000","3000","14000","2019-11-01 00:50:16"
"3511","44","20191031123423","Shop","AAA01","7","70000","14000","56000","2019-10-31 12:34:23"
"3512","36","20191031110728","Shop","AAA02","7","105000","16100","88900","2019-10-31 11:07:28"
"3513","37","20191031095001","Mobile","AAA05","7","420000","140000","280000","2019-10-31 09:50:01"
"3514","34","20191031082021","Shop","AAA01","13","130000","26000","104000","2019-10-31 08:20:21"
"3515","97","20191030055612","PC","AAA04","5","40000","2000","38000","2019-10-30 17:56:12"
"3516","37","20191030044820","Mobile","AAA03","9","153000","27000","126000","2019-10-30 16:48:20"
"3517","64","20191030033540","Mobile","AAA04","16","128000","6400","121600","2019-10-30 15:35:40"
"3518","11","20191030021724","Shop","AAA03","9","153000","27000","126000","2019-10-30 14:17:24"
"3519","58","20191030124515","PC","AAA02","1","15000","2300","12700","2019-10-30 12:45:15"
"3520","15","20191030112206","PC","AAA05","2","120000","40000","80000","2019-10-30 11:22:06"
"3521","96","20191030100958","Shop","AAA04","5","40000","2000","38000","2019-10-30 10:09:58"
"3522","50","20191030091526","PC","AAA02","7","105000","16100","88900","2019-10-30 09:15:26"
"3523","71","20191030082233","Mobile","AAA01","5","50000","10000","40000","2019-10-30 08:22:33"
"3524","66","20191030071331","Shop","AAA04","5","40000","2000","38000","2019-10-30 07:13:31"
"3525","65","20191029054841","Shop","AAA02","1","15000","2300","12700","2019-10-29 17:48:41"
"3526","90","20191029043005","PC","AAA01","3","30000","6000","24000","2019-10-29 16:30:05"
"3527","24","20191029030605","Shop","AAA03","5","85000","15000","70000","2019-10-29 15:06:05"
"3528","54","20191029014345","Mobile","AAA05","5","300000","100000","200000","2019-10-29 13:43:45"
"3529","24","20191029123437","Shop","AAA05","3","180000","60000","120000","2019-10-29 12:34:37"
"3530","60","20191029095209","Shop","AAA02","10","150000","23000","127000","2019-10-29 09:52:09"
"3531","13","20191029090000","PC","AAA02","2","30000","4600","25400","2019-10-29 09:00:00"
"3532","4","20191029070249","PC","AAA04","3","24000","1200","22800","2019-10-29 07:02:49"
"3533","47","20191028061104","Shop","AAA05","6","360000","120000","240000","2019-10-28 18:11:04"
"3534","67","20191028030737","PC","AAA03","6","102000","18000","84000","2019-10-28 15:07:37"
"3535","48","20191028012627","PC","AAA05","5","300000","100000","200000","2019-10-28 13:26:27"
"3536","58","20191028010803","Shop","AAA03","10","170000","30000","140000","2019-10-28 13:08:03"
"3537","26","20191028113855","Mobile","AAA05","1","60000","20000","40000","2019-10-28 11:38:55"
"3538","83","20191028092759","Shop","AAA05","1","60000","20000","40000","2019-10-28 09:27:59"
"3539","92","20191026121210","PC","AAA04","7","56000","2800","53200","2019-10-26 00:12:10"
"3540","2","20191025125408","Mobile","AAA03","3","51000","9000","42000","2019-10-25 12:54:08"
"3541","88","20191025113120","Shop","AAA02","6","90000","13800","76200","2019-10-25 11:31:20"
"3542","76","20191025102350","Mobile","AAA04","7","56000","2800","53200","2019-10-25 10:23:50"
"3543","47","20191025090350","Shop","AAA03","10","170000","30000","140000","2019-10-25 09:03:50"
"3544","11","20191025074713","Shop","AAA04","14","112000","5600","106400","2019-10-25 07:47:13"
"3545","86","20191024104534","Mobile","AAA04","9","72000","3600","68400","2019-10-24 22:45:34"
"3546","78","20191024053510","PC","AAA03","10","170000","30000","140000","2019-10-24 17:35:10"
"3547","65","20191024042704","Shop","AAA01","9","90000","18000","72000","2019-10-24 16:27:04"
"3548","13","20191024033225","PC","AAA04","10","80000","4000","76000","2019-10-24 15:32:25"
"3549","40","20191024015159","Mobile","AAA03","3","51000","9000","42000","2019-10-24 13:51:59"
"3550","5","20191024123951","Mobile","AAA02","5","75000","11500","63500","2019-10-24 12:39:51"
"3551","46","20191024113955","Mobile","AAA04","13","104000","5200","98800","2019-10-24 11:39:55"
"3552","93","20191024104058","Mobile","AAA02","1","15000","2300","12700","2019-10-24 10:40:58"
